img_fn	human_readable_label	target_loss	top_organism_label	top_object_label	dist	surrogate	target
ILSVRC2012_val_00000001.png	sea_snake	5.37451	hognose_snake	sandbar	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000003.png	Shetland_sheepdog	7.21459	Shetland_sheepdog	turnstile	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000006.png	garter_snake	4.96437	garter_snake	hook	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000007.png	porcupine	7.80265	porcupine	jigsaw_puzzle	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000010.png	Angora	1.49766	hamster	wool	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000011.png	brain_coral	5.37481	brain_coral	coral_reef	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000012.png	cougar	8.13028	cougar	feather_boa	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000013.png	guenon	6.17600	guenon	dam	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000016.png	grey_whale	4.67364	grey_whale	volcano	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000017.png	sea_anemone	2.74329	starfish	candle	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000018.png	vulture	7.15910	kite	window_screen	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000021.png	porcupine	4.19596	marmoset	hip	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000022.png	Ibizan_hound	-0.91880	Arabian_camel	rifle	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000025.png	vulture	5.68601	vulture	jigsaw_puzzle	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000027.png	white_wolf	8.24795	white_wolf	hair_slide	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000028.png	English_foxhound	6.11563	English_foxhound	racer	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000029.png	green_snake	5.31912	green_mamba	bakery	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000031.png	cabbage_butterfly	4.57918	cabbage_butterfly	head_cabbage	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000033.png	sea_lion	6.63317	otter	wreck	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000034.png	ballplayer	-0.07557	ballplayer	military_uniform	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000037.png	tailed_frog	-4.13520	scorpion	maraca	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000040.png	garden_spider	4.73124	weevil	hip	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000043.png	spoonbill	5.99968	spoonbill	barrow	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000044.png	standard_schnauzer	8.45022	miniature_schnauzer	dome	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000045.png	Newfoundland	8.05711	Newfoundland	backpack	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000048.png	English_foxhound	5.38602	beagle	tennis_ball	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000050.png	sturgeon	-1.24648	barracouta	butcher_shop	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000051.png	bee_eater	5.41452	bee_eater	coral_reef	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000052.png	axolotl	7.77021	axolotl	violin	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000055.png	polecat	3.09260	black-footed_ferret	nipple	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000057.png	Pomeranian	5.06711	Pekinese	muzzle	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000058.png	stinkhorn	5.46625	stinkhorn	mushroom	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000062.png	Kerry_blue_terrier	7.65754	Gordon_setter	microwave	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000063.png	jellyfish	0.39337	electric_ray	velvet	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000064.png	green_lizard	6.03138	American_chameleon	letter_opener	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000066.png	eel	5.70233	eel	cab	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000067.png	tusker	7.95772	tusker	pay-phone	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000072.png	dugong	3.21515	dugong	ocarina	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000073.png	kite	5.79299	kite	parachute	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000075.png	black_grouse	7.30392	black_grouse	geyser	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000077.png	Rhodesian_ridgeback	2.76947	Irish_terrier	reflex_camera	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000078.png	African_hunting_dog	6.88202	African_hunting_dog	dome	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000079.png	otterhound	6.73599	otterhound	castle	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000082.png	Afghan_hound	7.94538	Afghan_hound	cloak	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000084.png	water_snake	4.17973	slug	velvet	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000087.png	siamang	5.60552	howler_monkey	knot	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000088.png	spotted_salamander	5.35705	crayfish	velvet	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000090.png	American_alligator	5.00418	common_iguana	tray	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000091.png	white_wolf	5.75753	kuvasz	dogsled	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000092.png	Madagascar_cat	6.66913	Madagascar_cat	space_bar	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000093.png	gorilla	8.67000	gorilla	reflex_camera	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000095.png	macaque	5.50686	macaque	teddy	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000097.png	wood_rabbit	6.95373	wood_rabbit	hay	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000098.png	dowitcher	6.73732	dowitcher	apron	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000100.png	bighorn	-1.54526	ibex	alp	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000102.png	Rhodesian_ridgeback	7.20495	Rhodesian_ridgeback	tennis_ball	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000105.png	silky_terrier	0.92900	soft-coated_wheaten_terrier	broccoli	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000107.png	harvestman	6.21427	harvestman	wool	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000111.png	American_lobster	4.08737	American_lobster	restaurant	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000113.png	kelpie	5.86460	miniature_pinscher	tennis_ball	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000115.png	Ibizan_hound	3.45922	beagle	bathtub	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000124.png	rock_beauty	0.05700	puffer	dough	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000125.png	grasshopper	-5.78836	ladybug	hip	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000127.png	impala	5.47348	impala	apiary	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000128.png	bald_eagle	5.64073	ruffed_grouse	pedestal	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000130.png	Persian_cat	6.87551	Persian_cat	teddy	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000133.png	hyena	7.44893	hyena	pizza	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000134.png	Doberman	3.71252	EntleBucher	muzzle	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000136.png	warthog	4.84277	badger	mousetrap	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000138.png	sea_urchin	6.41248	sea_urchin	cardoon	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000141.png	bloodhound	4.58209	bloodhound	jigsaw_puzzle	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000142.png	sea_urchin	0.83292	sea_urchin	coral_reef	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000147.png	toy_poodle	6.24671	miniature_poodle	teddy	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000153.png	common_iguana	8.02515	common_iguana	jackfruit	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000154.png	sea_slug	3.19526	sea_slug	coral_reef	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000156.png	coyote	6.19114	red_fox	buckle	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000157.png	red_fox	7.22949	red_fox	CD_player	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000161.png	Irish_setter	7.72675	Airedale	volleyball	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000170.png	toy_terrier	4.58975	toy_terrier	bottlecap	0.10000	resnet50	efficientnet-b4-advtrain
ILSVRC2012_val_00000172.png	English_setter	5.45750	Scottish_deerhound	parachute	0.10000	resnet50	efficientnet-b4-advtrain
