img_fn	human_readable_label	target_loss	top_organism_label	top_object_label	dist	surrogate	target
ILSVRC2012_val_00000001.png	sea_snake	2.58381	American_alligator	shopping_cart	10.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000003.png	Shetland_sheepdog	14.47757	collie	tennis_ball	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000006.png	garter_snake	-1.62398	eel	safety_pin	10.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000007.png	porcupine	7.42252	porcupine	hay	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000010.png	Angora	-2.05465	goldfish	bubble	9.98655	efficientnet-b4	squeezenet
ILSVRC2012_val_00000011.png	brain_coral	6.95941	brain_coral	coral_reef	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000012.png	cougar	16.01026	cougar	tennis_ball	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000013.png	guenon	19.46649	guenon	window_screen	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000016.png	grey_whale	5.92165	grey_whale	bubble	9.99294	efficientnet-b4	squeezenet
ILSVRC2012_val_00000017.png	sea_anemone	-2.24084	axolotl	feather_boa	9.97227	efficientnet-b4	squeezenet
ILSVRC2012_val_00000018.png	vulture	0.73952	goldfish	parachute	9.99294	efficientnet-b4	squeezenet
ILSVRC2012_val_00000021.png	porcupine	7.54154	porcupine	worm_fence	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000022.png	Ibizan_hound	-1.20429	Arabian_camel	unicycle	9.99889	efficientnet-b4	squeezenet
ILSVRC2012_val_00000025.png	vulture	12.47072	vulture	worm_fence	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000027.png	white_wolf	15.85955	white_wolf	oxcart	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000028.png	English_foxhound	9.45009	beagle	tennis_ball	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000029.png	green_snake	18.14729	green_snake	ear	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000031.png	cabbage_butterfly	5.52607	cabbage_butterfly	artichoke	9.98262	efficientnet-b4	squeezenet
ILSVRC2012_val_00000033.png	sea_lion	-0.22748	pug	handkerchief	10.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000034.png	ballplayer	-1.41182	pug	umbrella	9.53151	efficientnet-b4	squeezenet
ILSVRC2012_val_00000037.png	tailed_frog	1.69227	axolotl	bubble	10.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000040.png	garden_spider	3.11052	garden_spider	spider_web	9.98710	efficientnet-b4	squeezenet
ILSVRC2012_val_00000043.png	spoonbill	8.28386	spoonbill	tricycle	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000044.png	standard_schnauzer	17.06523	standard_schnauzer	muzzle	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000045.png	Newfoundland	6.63742	Newfoundland	fur_coat	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000048.png	English_foxhound	1.77120	ox	tennis_ball	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000050.png	sturgeon	-5.34861	Siamese_cat	stole	9.99549	efficientnet-b4	squeezenet
ILSVRC2012_val_00000051.png	bee_eater	4.58686	dragonfly	spider_web	10.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000052.png	axolotl	14.01577	axolotl	corn	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000055.png	polecat	6.54789	hamster	ice_cream	9.99119	efficientnet-b4	squeezenet
ILSVRC2012_val_00000057.png	Pomeranian	18.64517	Pekinese	tennis_ball	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000058.png	stinkhorn	10.85743	stinkhorn	mushroom	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000062.png	Kerry_blue_terrier	7.12715	Kerry_blue_terrier	hay	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000063.png	jellyfish	4.47247	jellyfish	bubble	9.97419	efficientnet-b4	squeezenet
ILSVRC2012_val_00000064.png	green_lizard	5.02796	American_chameleon	zucchini	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000066.png	eel	5.32662	eel	coral_reef	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000067.png	tusker	15.96093	tusker	chain_mail	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000072.png	dugong	5.99014	dugong	dough	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000073.png	kite	3.83168	kite	parachute	9.94678	efficientnet-b4	squeezenet
ILSVRC2012_val_00000075.png	black_grouse	25.12337	black_grouse	worm_fence	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000077.png	Rhodesian_ridgeback	8.12418	Rhodesian_ridgeback	muzzle	9.98453	efficientnet-b4	squeezenet
ILSVRC2012_val_00000078.png	African_hunting_dog	8.10933	African_hunting_dog	dogsled	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000079.png	otterhound	8.60649	briard	tennis_ball	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000082.png	Afghan_hound	10.40854	Afghan_hound	fur_coat	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000084.png	water_snake	3.01763	slug	mountain_bike	10.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000087.png	siamang	-2.66749	tiger_beetle	bubble	9.96894	efficientnet-b4	squeezenet
ILSVRC2012_val_00000088.png	spotted_salamander	3.93568	spotted_salamander	spider_web	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000090.png	American_alligator	9.70972	American_alligator	banana	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000091.png	white_wolf	4.99184	white_wolf	teddy	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000092.png	Madagascar_cat	11.55085	indri	teddy	0.00000	efficientnet-b4	squeezenet
ILSVRC2012_val_00000093.png	gorilla	8.01839	jaguar	doormat	0.00000	efficientnet-b4	squeezenet
