img_fn	human_readable_label	target_loss	top_organism_label	top_object_label	dist	surrogate	target
ILSVRC2012_val_00000001.png	sea_snake	8.82944	water_snake	jean	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000003.png	Shetland_sheepdog	8.72502	Shetland_sheepdog	spindle	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000006.png	garter_snake	9.65061	water_snake	worm_fence	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000007.png	porcupine	4.49930	porcupine	wool	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000010.png	Angora	-3.66422	Angora	wig	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000011.png	brain_coral	3.90701	brain_coral	jackfruit	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000012.png	cougar	10.92510	cougar	window_screen	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000013.png	guenon	10.61893	guenon	breastplate	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000016.png	grey_whale	0.14089	grey_whale	stole	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000017.png	sea_anemone	-2.65926	starfish	umbrella	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000018.png	vulture	1.76144	vulture	balance_beam	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000021.png	porcupine	1.23689	porcupine	spider_web	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000022.png	Ibizan_hound	-0.94485	whippet	stretcher	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000025.png	vulture	5.12473	vulture	barrow	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000027.png	white_wolf	1.16072	white_wolf	maze	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000028.png	English_foxhound	2.49901	Cardigan	bath_towel	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000029.png	green_snake	3.27366	green_lizard	confectionery	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000031.png	cabbage_butterfly	0.06094	cabbage_butterfly	bonnet	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000033.png	sea_lion	3.33640	otter	barometer	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000034.png	ballplayer	-6.40782	ballplayer	ski	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000037.png	tailed_frog	-2.47254	stingray	ladle	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000040.png	garden_spider	3.32915	tick	spider_web	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000043.png	spoonbill	5.66145	spoonbill	tricycle	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000044.png	standard_schnauzer	6.90725	standard_schnauzer	muzzle	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000045.png	Newfoundland	-3.56910	curly-coated_retriever	stole	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000048.png	English_foxhound	1.81328	American_Staffordshire_terrier	bubble	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000050.png	sturgeon	1.12260	gar	butcher_shop	0.00000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000051.png	bee_eater	1.47099	hummingbird	quill	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000052.png	axolotl	6.45628	axolotl	corn	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000055.png	polecat	-7.99419	miniature_pinscher	bassinet	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000057.png	Pomeranian	5.43807	Pomeranian	tub	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000058.png	stinkhorn	-0.23022	stinkhorn	acorn	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000062.png	Kerry_blue_terrier	3.74771	giant_schnauzer	poncho	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000063.png	jellyfish	0.79792	stingray	handkerchief	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000064.png	green_lizard	6.45375	green_lizard	window_screen	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000066.png	eel	-0.40493	brain_coral	jigsaw_puzzle	0.04000	wide_resnet50_2	resnet50
ILSVRC2012_val_00000067.png	tusker	10.63302	tusker	chain_mail	0.04000	wide_resnet50_2	resnet50
